6	76.75	22.29	0.5	1.75	5	6.5	12.75	3.25	3.25	1	3.25	1.75	0	109	1
6	51.33	10	0.5	1.75	4.25	3.75	0	3.25	3.25	11	2.75	1.75	0	1249	1
6	34.75	15	0.5	1.75	5.5	7.25	5.375	3.25	3.25	9	3.25	1.75	0	134	1
6	38.58	3.335	0.5	1.75	1.25	3	4	3.25	3.25	14	2.75	1.75	383	1344	1
6.25	22.42	11.25	0.75	2	4.75	2.25	0.75	3.25	3.25	4	2.75	1.75	0	321	1
6	41.92	0.42	0.5	1.75	4	2.25	0.21	3.25	3.25	6	2.75	1.75	220	948	1
6	29.58	4.5	0.5	1.75	1.25	3	7.5	3.25	3.25	2	3.25	1.75	330	0	1
6.25	32.17	1.46	0.5	1.75	1.25	3	1.085	3.25	3.25	16	2.75	1.75	120	2079	1
6	51.42	0.04	0.5	1.75	4.75	2.25	0.04	3.25	2.75	0	2.75	1.75	0	3000	1
6.25	22.83	2.29	0.5	1.75	1	2.25	2.29	3.25	3.25	7	3.25	1.75	140	2384	1
6.25	25	12.33	0.5	1.75	44	2.25	3.5	3.25	3.25	6	2.75	1.75	400	458	1
6	26.75	1.125	0.5	1.75	4.75	2.25	1.25	3.25	2.75	0	2.75	1.75	0	5298	1
6	23.33	1.5	0.5	1.75	4	2.25	1.415	3.25	2.75	0	2.75	1.75	422	200	1
6	24.42	12.335	0.5	1.75	1	2.25	1.585	3.25	2.75	0	3.25	1.75	120	0	1
6	42.17	5.04	0.5	1.75	1	2.25	12.75	3.25	2.75	0	3.25	1.75	92	0	1
6.25	20.83	3	0.5	1.75	5.25	3	0.04	3.25	2.75	0	2.75	1.75	100	0	1
6	23.08	11.5	0.5	1.75	1.25	2.25	2.125	3.25	3.25	11	3.25	1.75	290	284	1
6.25	25.17	2.875	0.5	1.75	4.75	2.25	0.875	3.25	2.75	0	2.75	1.75	360	0	1
6	43.08	0.375	0.75	2	4	3	0.375	3.25	3.25	8	3.25	1.75	300	162	1
6.25	35.75	0.915	0.5	1.75	5.25	3	0.75	3.25	3.25	4	2.75	1.75	0	1583	1
6	59.5	2.75	0.5	1.75	1.25	3	1.75	3.25	3.25	5	3.25	1.75	60	58	1
6	21	3	0.75	2	4.5	3	1.085	3.25	3.25	8	3.25	1.75	160	1	1
6	21.92	0.54	0.75	2	4.75	3	0.04	3.25	3.25	1	3.25	1.75	840	59	1
6.25	65.17	14	0.5	1.75	2.752	2.752	0	3.25	3.25	11	3.25	1.75	0	1400	1
6.25	20.33	10	0.5	1.75	4	2.25	1	3.25	3.25	4	2.75	1.75	50	1465	1
6	32.25	0.165	0.75	2	4	2.25	3.25	3.25	3.25	1	3.25	1.75	432	8000	1
6	30.17	0.5	0.5	1.75	4	3	1.75	3.25	3.25	11	2.75	1.75	32	540	1
6	25.17	6	0.5	1.75	4	3	1	3.25	3.25	3	2.75	1.75	0	0	1
6	39.17	1.625	0.5	1.75	4	3	1.5	3.25	3.25	10	2.75	1.75	186	4700	1
6	39.08	6	0.5	1.75	1.5	3	1.29	3.25	3.25	5	3.25	1.75	108	1097	1
6	31.67	0.83	0.5	1.75	4.75	3	1.335	3.25	3.25	8	3.25	1.75	303	3290	1
6	41	0.04	0.5	1.75	5	3	0.04	2.75	3.25	1	2.75	3.5	560	0	1
6	48.5	4.25	0.5	1.75	1.5	3	0.125	3.25	2.75	0	3.25	1.75	225	0	1
6	32.67	9	0.75	2	1.25	2.25	5.25	3.25	2.75	0	3.25	1.75	154	0	1
6.25	28.08	15	0.75	2	5	6.5	0	3.25	2.75	0	2.75	1.75	0	13212	1
6	73.42	17.75	0.5	1.75	2.752	2.752	0	3.25	2.75	0	3.25	1.75	0	0	1
6	64.08	20	0.5	1.75	4.75	2.25	17.5	3.25	3.25	9	3.25	1.75	0	1000	1
6	51.58	15	0.5	1.75	4	3	8.5	3.25	3.25	9	2.75	1.75	0	0	1
6	26.67	1.75	0.75	2	4	3	1	3.25	3.25	5	3.25	1.75	160	5777	1
6	25.33	0.58	0.5	1.75	4	3	0.29	3.25	3.25	7	3.25	1.75	96	5124	1
6	30.17	6.5	0.5	1.75	44	3	3.125	3.25	3.25	8	2.75	1.75	330	1200	1
6	27	0.75	0.5	1.75	4	2.25	4.25	3.25	3.25	3	3.25	1.75	312	150	1
6	23.17	0	0	0	0	0	0	2.75	2.75	0	2.75	2	0	0	1
6	34.17	5.25	0.5	1.75	1.25	3	0.085	2.75	2.75	0	3.25	1.75	290	6	1
6	38.67	0.21	0.5	1.75	2.5	3	0.085	3.25	2.75	0	3.25	1.75	280	0	1
6	25.75	0.75	0.5	1.75	4	3.75	0.25	3.25	2.75	0	2.75	1.75	349	23	1
6.25	46.08	3	0.5	1.75	4	3	2.375	3.25	3.25	8	3.25	1.75	396	4159	1
6.25	21.5	6	0.5	1.75	5.25	3	2.5	3.25	3.25	3	2.75	1.75	80	918	1
0	20.08	0.125	0.5	1.75	1	3	1	2.75	3.25	1	2.75	1.75	240	768	1
6	20.5	2.415	0.5	1.75	4	3	2	3.25	3.25	11	3.25	1.75	200	3000	1
6.25	29.5	0.46	0.5	1.75	2.5	3	0.54	3.25	3.25	4	2.75	1.75	380	500	1
0	42.25	1.75	0.75	2	0	0	0	2.75	2.75	0	3.25	1.75	150	1	2
6	29.83	1.25	0.75	2	2.5	3	0.25	2.75	2.75	0	2.75	1.75	224	0	2
6	20.08	0.25	0.5	1.75	1	3	0.125	2.75	2.75	0	2.75	1.75	200	0	2
6	23.42	0.585	0.5	1.75	4	2.25	0.085	3.25	2.75	0	2.75	1.75	180	0	2
6.25	29.58	1.75	0.75	2	2.5	3	1.25	2.75	2.75	0	3.25	1.75	280	0	2
6	16.17	0.04	0.5	1.75	4	3	0.04	2.75	2.75	0	2.75	1.75	0	0	1
6	32.33	3.5	0.5	1.75	2.5	3	0.5	2.75	2.75	0	3.25	1.75	232	0	2
6	0	0.04	0.75	2	4.5	3	4.25	2.75	2.75	0	3.25	1.75	460	0	2
6	47.83	4.165	0.5	1.75	4.75	3.75	0.085	2.75	2.75	0	3.25	1.75	520	0	2
6	20	1.25	0.75	2	2.5	3	0.125	2.75	2.75	0	2.75	1.75	140	4	2
6	27.58	3.25	0.75	2	1	2.25	5.085	2.75	3.25	2	3.25	1.75	369	1	2
6	22	0.79	0.5	1.75	1.25	3	0.29	2.75	3.25	1	2.75	1.75	420	283	2
6	19.33	10.915	0.5	1.75	4	3.75	0.585	2.75	3.25	2	3.25	1.75	200	7	2
6.25	38.33	4.415	0.5	1.75	4	3	0.125	2.75	2.75	0	2.75	1.75	160	0	2
6	29.42	1.25	0.5	1.75	4	2.25	0.25	2.75	3.25	2	3.25	1.75	400	108	2
6	22.67	0.75	0.5	1.75	4.25	3	1.585	2.75	3.25	1	3.25	1.75	400	9	2
6	32.25	14	0.75	2	2.752	2.752	0	2.75	3.25	2	2.75	1.75	160	1	2
6	29.58	4.75	0.5	1.75	1.5	3	2	2.75	3.25	1	3.25	1.75	460	68	2
6	18.42	10.415	0.75	2	5.25	3	0.125	3.25	2.75	0	2.75	1.75	120	375	2
6	22.17	2.25	0.5	1.75	4.25	3	0.125	2.75	2.75	0	2.75	1.75	160	10	2
6	22.67	0.165	0.5	1.75	4	5.75	2.25	2.75	2.75	0	3.25	3.5	0	0	1
6.25	25.58	0	0	0	0	0	0	2.75	2.75	0	2.75	2	0	0	1
6	18.83	0	0.5	1.75	1	3	0.665	2.75	2.75	0	2.75	1.75	160	1	2
6	21.58	0.79	0.75	2	44	3	0.665	2.75	2.75	0	2.75	1.75	160	0	2
6	23.75	12	0.5	1.75	4	3	2.085	2.75	2.75	0	2.75	3.5	80	0	2
6	22	7.835	0.75	2	4.25	3.75	0.165	2.75	2.75	0	3.25	1.75	0	0	2
6	36.08	2.54	0.5	1.75	2.752	2.752	0	2.75	2.75	0	2.75	1.75	0	1000	2
6	29.25	13	0.5	1.75	4.5	2.25	0.5	2.75	2.75	0	2.75	1.75	228	0	2
6.25	19.58	0.665	0.5	1.75	1.25	3	1.665	2.75	2.75	0	2.75	1.75	220	5	2
6.25	22.92	1.25	0.5	1.75	1	3	0.25	2.75	2.75	0	3.25	1.75	120	809	2
6.25	27.25	0.29	0.5	1.75	1.5	2.25	0.125	2.75	3.25	1	3.25	1.75	272	108	2
6.25	38.75	1.5	0.5	1.75	2.752	2.752	0	2.75	2.75	0	2.75	1.75	76	0	2
6	32.42	2.165	0.75	2	2.5	2.752	0	2.75	2.75	0	2.75	1.75	120	0	2
6.25	23.75	0.71	0.5	1.75	1.25	3	0.25	2.75	3.25	1	3.25	1.75	240	4	2
6	18.17	2.46	0.5	1.75	4	7.25	0.96	2.75	3.25	2	3.25	1.75	160	587	2
6	40.92	0.5	0.75	2	1.5	3	0.5	2.75	2.75	0	3.25	1.75	130	0	2
6	19.5	9.585	0.5	1.75	5.25	3	0.79	2.75	2.75	0	2.75	1.75	80	350	2
6	28.58	3.625	0.5	1.75	5.25	3	0.25	2.75	2.75	0	3.25	1.75	100	0	2
6	35.58	0.75	0.5	1.75	2.5	3	1.5	2.75	2.75	0	3.25	1.75	231	0	2
6	34.17	2.75	0.5	1.75	4.25	3.75	2.5	2.75	2.75	0	3.25	1.75	232	200	2
0	33.17	2.25	0.75	2	44	3	3.5	2.75	2.75	0	3.25	1.75	200	141	2
6	31.58	0.75	0.75	2	5.25	3	3.5	2.75	2.75	0	3.25	1.75	320	0	2
6.25	52.5	7	0.5	1.75	5.25	2.25	3	2.75	2.75	0	2.75	1.75	0	0	2
6	36.17	0.42	0.75	2	1.25	3	0.29	2.75	2.75	0	3.25	1.75	309	2	2
6	37.33	2.665	0.5	1.75	44	3	0.165	2.75	2.75	0	3.25	1.75	0	501	2
6.25	20.83	8.5	0.5	1.75	4	3	0.165	2.75	2.75	0	2.75	1.75	0	351	2
6	24.08	9	0.5	1.75	5.25	3	0.25	2.75	2.75	0	3.25	1.75	0	0	2
6	25.58	0.335	0.5	1.75	2.5	2.25	3.5	2.75	2.75	0	3.25	1.75	340	0	2
6.25	35.17	3.75	0.5	1.75	2.752	2.752	0	2.75	3.25	6	2.75	1.75	0	200	2
6	48.08	3.75	0.5	1.75	4.25	3.75	1	2.75	2.75	0	2.75	1.75	100	2	2
6.25	15.83	7.625	0.5	1.75	1	3	0.125	2.75	3.25	1	3.25	1.75	0	160	2
6.25	22.5	0.415	0.5	1.75	4.25	3	0.335	2.75	2.75	0	3.25	3.5	144	0	2
6	21.5	11.5	0.5	1.75	4.25	3	0.5	3.25	2.75	0	3.25	1.75	100	68	2
6.25	23.58	0.83	0.5	1.75	1	3	0.415	2.75	3.25	1	3.25	1.75	200	11	2
6.25	21.08	5	0.75	2	2.752	2.752	0	2.75	2.75	0	2.75	1.75	0	0	2
6	25.67	3.25	0.5	1.75	4	2.25	2.29	2.75	3.25	1	3.25	1.75	416	21	2
6.25	38.92	1.665	0.5	1.75	5.25	3	0.25	2.75	2.75	0	2.75	1.75	0	390	2
6.25	15.75	0.375	0.5	1.75	4	3	1	2.75	2.75	0	2.75	1.75	120	18	2
6.25	28.58	3.75	0.5	1.75	4	3	0.25	2.75	3.25	1	3.25	1.75	40	154	2
6	22.25	9	0.5	1.75	5.25	3	0.085	2.75	2.75	0	2.75	1.75	0	0	2
6	29.83	3.5	0.5	1.75	4	3	0.165	2.75	2.75	0	2.75	1.75	216	0	2
6.25	23.5	1.5	0.5	1.75	1.25	3	0.875	2.75	2.75	0	3.25	1.75	160	0	2
6	32.08	4	0.75	2	44	3	1.5	2.75	2.75	0	3.25	1.75	120	0	2
6	31.08	1.5	0.75	2	1.25	3	0.04	2.75	2.75	0	2.75	3.5	160	0	2
6	31.83	0.04	0.75	2	1.5	3	0.04	2.75	2.75	0	2.75	1.75	0	0	2
6.25	21.75	11.75	0.5	1.75	4	3	0.25	2.75	2.75	0	3.25	1.75	180	0	2
6.25	17.92	0.54	0.5	1.75	4	3	1.75	2.75	3.25	1	3.25	1.75	80	5	2
6	30.33	0.5	0.5	1.75	4.5	2.25	0.085	2.75	2.75	0	3.25	3.5	252	0	2
6	51.83	2.04	0.75	2	2.752	2.752	1.5	2.75	2.75	0	2.75	1.75	120	1	2
6	47.17	5.835	0.5	1.75	1.25	3	5.5	2.75	2.75	0	2.75	1.75	465	150	2
6	25.83	12.835	0.5	1.75	44	3	0.5	2.75	2.75	0	2.75	1.75	0	2	2
6.25	50.25	0.835	0.5	1.75	5.25	3	0.5	2.75	2.75	0	3.25	1.75	240	117	2
0	29.5	2	0.75	2	5	2.25	2	2.75	2.75	0	2.75	1.75	256	17	2
6.25	37.33	2.5	0.5	1.75	4.25	2.25	0.21	2.75	2.75	0	2.75	1.75	260	246	2
6.25	41.58	1.04	0.5	1.75	5.25	3	0.665	2.75	2.75	0	2.75	1.75	240	237	2
6.25	30.58	10.665	0.5	1.75	1	2.25	0.085	2.75	3.25	12	3.25	1.75	129	3	2
6	19.42	7.25	0.5	1.75	1.5	3	0.04	2.75	3.25	1	2.75	1.75	100	1	2
6.25	17.92	10.21	0.5	1.75	2.752	2.752	0	2.75	2.75	0	2.75	1.75	0	50	2
6.25	20.08	1.25	0.5	1.75	4	3	0	2.75	2.75	0	2.75	1.75	0	0	2
6	19.5	0.29	0.5	1.75	2.5	3	0.29	2.75	2.75	0	2.75	1.75	280	364	2
6	27.83	1	0.75	2	4.5	2.25	3	2.75	2.75	0	2.75	1.75	176	537	2
6	17.08	3.29	0.5	1.75	4.25	3	0.335	2.75	2.75	0	3.25	1.75	140	2	2
6	36.42	0.75	0.75	2	4.5	3	0.585	2.75	2.75	0	2.75	1.75	240	3	2
6	40.58	3.29	0.5	1.75	1.5	3	3.5	2.75	2.75	0	3.25	3.5	400	0	2
6	21.08	10.085	0.75	2	5	2.25	1.25	2.75	2.75	0	2.75	1.75	260	0	2
6.25	22.67	0.75	0.5	1.75	4	3	2	2.75	3.25	2	3.25	1.75	200	394	2
6.25	25.25	13.5	0.75	2	2.752	2.752	2	2.75	3.25	1	3.25	1.75	200	1	2
6	17.92	0.205	0.5	1.75	5.25	3	0.04	2.75	2.75	0	2.75	1.75	280	750	2
6	35	3.375	0.5	1.75	4	2.25	8.29	2.75	2.75	0	3.25	1.75	0	0	2
